count_date,Unnamed: 0,road_name,adt,latitude,longitude,sampling_count
2014-12-31,21324,SH 01N-0417-R3,15804.0,-36.774037512746226,174.74375235712597,4
2014-12-31,21325,SH 01N-0417-R4,7386.0,-36.769870739912,174.74146201918012,4
2014-12-31,21326,SH 01N-0417-R1,7912.0,-36.769210833831245,174.74159273934941,4
2014-12-31,21327,SH 01N-0414-I,57594.0,-36.7804996667789,174.7480895872652,8
2014-12-31,21328,SH 01N-0414-D,60379.0,-36.7804996667789,174.7480895872652,8
2014-12-31,21329,SH 01N-0414-I,48566.0,-36.78949212528893,174.7538075927473,4
2014-12-31,21330,SH 01N-0414-D,50530.0,-36.78948021696205,174.75339267498188,4
2014-12-31,21331,SH 01N-0419-R2,9760.0,-36.790143282752815,174.75427070873786,4
2014-12-31,21332,SH 01N-0419-R3,7094.0,-36.79019560635725,174.75377880458595,4
2014-12-31,21286,SH 01N-0411-R1,241.0,-36.725652015686286,174.7140033162362,4
2014-12-31,21216,SH 016-0008-R4,14319.0,-36.872233814178884,174.70377733496062,8
2014-12-31,21287,SH 01N-0410-R5,279.0,-36.72306462502418,174.71403538055466,4
2014-12-31,21288,SH 01N-0398/11.53-I,28580.0,-36.7362420496556,174.7184495980951,4
2014-12-31,21240,SH 016-0007-D,48471.0,-36.86142056964043,174.6622014984652,8
2014-12-31,21237,SH 016-0011-R2,5572.0,-36.87113818900689,174.67688422897598,4
2014-12-31,21236,SH 016-0007-D,41551.0,-36.868450235130055,174.6706217311676,8
2014-12-31,21241,SH 016-0012-R1,7635.0,-36.86534314709677,174.66594351692868,4
2014-12-31,21242,SH 016-0012-R2,6920.0,-36.86297985082315,174.6647816621538,4
2014-12-31,21243,SH 016-0007/03.53-I,30000.0,-36.85837088611309,174.65402563352683,4
2014-12-31,21244,SH 016-0007/03.53-D,41160.0,-36.85815910920853,174.65434635734852,4
2014-12-31,21245,SH 016-0014-R2,6976.0,-36.857203527461685,174.65046720668732,4
2014-12-31,21246,SH 016-0014-R3,7065.0,-36.856359906892365,174.65085285998933,4
2014-12-31,21247,SH 016-0014-R4,11511.0,-36.85713403880529,174.65157616603818,4
2014-12-31,21248,SH 016-0014-R1,18670.0,-36.85841562834732,174.65404903173018,4
2014-12-31,21296,SH 01N-0414-I,35783.0,-36.75580862288746,174.7316449061061,8
2014-12-31,21333,SH 01N-0419-R4,9849.0,-36.78649777717854,174.75148687917385,4
2014-12-31,21295,SH 01N-0398/11.65-D,45989.0,-36.742872357166746,174.72057983579106,8
2014-12-31,21518,SH 01N-0461/01.31-D,20852.0,-37.16709638490309,174.9844721713842,8
2014-12-31,21249,SH 016-0007/03.53-I,36976.0,-36.85348852634603,174.64210977132007,8
2014-12-31,21293,SH 01N-0412-R1,3037.0,-36.73201081646052,174.71621638533318,4
2014-12-31,21292,SH 01N-0412-R4,2634.0,-36.73554119190597,174.71767244972833,4
2014-12-31,21250,SH 016-0007/03.53-D,36715.0,-36.85348852634603,174.64210977132007,8
2014-12-31,21251,SH 016-0007/03.53-I,21100.0,-36.849586375118704,174.6342090001536,8
2014-12-31,21252,SH 016-0007/03.53-D,22230.0,-36.84947778079905,174.63424033503426,8
2014-12-31,21291,SH 01N-0412-R3,17282.0,-36.73699236852507,174.7182983411248,4
2014-12-31,21290,SH 01N-0412-R2,16860.0,-36.73670737519854,174.71868395353226,4
2014-12-31,21289,SH 01N-0398/11.65-D,28707.0,-36.73638076824687,174.71820631328404,4
2014-12-31,21218,SH 016-0007-I,41034.0,-36.868450235130055,174.6706217311676,8
2014-12-31,21217,SH 016-0008-R1,17572.0,-36.8723705149135,174.70052690441761,8
2014-12-31,21294,SH 01N-0398/11.53-I,45440.0,-36.742872357166746,174.72057983579106,8
2014-12-31,21334,SH 01N-0419-R1,9028.0,-36.78595417521639,174.75167621418782,4
2014-12-31,21335,SH 01N-0414-I,53252.0,-36.80094996507202,174.76162330181458,4
2014-12-31,21212,SH 016-0000/00.76-I,35070.0,-36.8725487036621,174.70381798694726,4
2014-12-31,21376,SH 01N-0425-R2,7845.0,-36.837034964247714,174.74116733849664,4
2014-12-31,21377,SH 01N-0425-R1,8149.0,-36.83690435832632,174.7420838923235,4
2014-12-31,21378,SH 01N-0414/10.96-D,56728.0,-36.843713339987076,174.75041381812198,4
2014-12-31,21277,SH 016-0007/03.53-I,24817.0,-36.83195302287869,174.61925676865062,4
2014-12-31,21278,SH 016-0007/03.53-D,24730.0,-36.83193209913982,174.6194693759132,4
2014-12-31,21279,SH 016-0007/03.53-D,18795.0,-36.81900657998278,174.61482457552418,4
2014-12-31,21280,SH 016-0019-R6,5935.0,-36.82289759938197,174.61636387702174,4
2014-12-31,21385,SH 01N-0426-R1,13283.0,-36.843640265683604,174.75047943945796,5
2014-12-31,21386,SH 01N-0414/10.96-D,50519.0,-36.85186364995028,174.75454763165595,4
2014-12-31,21387,SH 01N-0427-R3,19209.0,-36.85625562387113,174.75682402791136,4
2014-12-31,21388,SH 01N-0427-R5,15428.0,-36.85848345233992,174.7561122966713,4
2014-12-31,21389,SH 01N-0427-R4,6209.0,-36.85189134333873,174.7545034016661,4
2014-12-31,21375,SH 01N-0414/10.96-D,74981.0,-36.83849546353875,174.74176114635762,4
2014-12-31,21390,SH 01N-0427-R1,8756.0,-36.849747286095635,174.75381511024003,4
2014-12-31,21392,SH 01N-0427-D,49897.0,-36.85960848083815,174.75866184616928,4
2014-12-31,21393,SH 01N-0428-R3,20190.0,-36.860508191591904,174.75877220473362,4
2014-12-31,21394,SH 01N-0427-I,76521.0,-36.86131339523008,174.76343455694862,4
2014-12-31,21395,SH 01N-0427-D,70087.0,-36.8641934444348,174.7661480996367,11
2014-12-31,21238,SH 016-0011-R1,4711.0,-36.8711620735644,174.67583019166688,4
2014-12-31,21397,SH 01N-0427-I,106368.0,-36.869112067541046,174.7705691642247,4
2014-12-31,21398,SH 01N-0427-D,99839.0,-36.869412401320865,174.77097995613147,4
2014-12-31,21399,SH 01N-0430-R1,10936.0,-36.86716152860967,174.76839272457556,4
2014-12-31,21400,SH 01N-0430-R2,10600.0,-36.86761588343271,174.76814518426792,4
2014-12-31,21401,SH 01N-0427-I,87157.0,-36.875962039204055,174.78083586424805,4
2014-12-31,21402,SH 01N-0427-D,78078.0,-36.876035466067684,174.7807478154303,4
2014-12-31,21403,SH 01N-0432-R1,5772.0,-36.87687714714435,174.78172100912968,4
2014-12-31,21391,SH 01N-0427-I,54430.0,-36.859627829208335,174.7585725544971,4
2014-12-31,21405,SH 01N-0431-R1,19211.0,-36.87087501994888,174.7726291950053,4
2014-12-31,21374,SH 01N-0414/10.96-I,73998.0,-36.838377177074534,174.7418369600052,4
2014-12-31,21372,SH 01N-0414/09.02-I,42569.0,-36.82237681942386,174.75052181347152,3
2014-12-31,21211,SH 016-0000/00.76-D,50269.0,-36.871289903869844,174.7117552892132,8
2014-12-31,21210,SH 016-0000/00.76-I,52642.0,-36.871289903869844,174.7117552892132,8
2014-12-31,21209,SH 016-0006-R1,17394.0,-36.86897772597229,174.72889016399188,4
2014-12-31,21254,SH 016-0016-R4,10905.0,-36.84795824301493,174.63199855259217,4
2014-12-31,21255,SH 016-0016-R5,14485.0,-36.84947778079905,174.63424033503426,8
2014-12-31,21256,SH 016-0016-R1,15876.0,-36.849586375118704,174.6342090001536,8
2014-12-31,21257,SH 016-0007/03.53-I,32870.0,-36.84217287388308,174.62334129748814,8
2014-12-31,21258,SH 016-0007/03.53-D,33135.0,-36.84217287388308,174.62334129748814,8
2014-12-31,21275,SH 016-0018-R2,8405.0,-36.83404389652841,174.61994001225148,4
2014-12-31,21276,SH 016-0018-R1,8053.0,-36.83384290485108,174.61947602559312,4
2014-12-31,21356,SH 01N-0414-D,51436.0,-36.80126030463817,174.76136141114102,4
2014-12-31,21357,SH 01N-0420-R2,15312.0,-36.80141967102622,174.76155560428856,4
2014-12-31,21373,SH 01N-0414/09.02-D,43839.0,-36.822410286786756,174.75008532875992,3
2014-12-31,21358,SH 01N-0420-R3,20488.0,-36.80306516906766,174.76060694466287,4
2014-12-31,21360,SH 01N-0420-R1,5074.0,-36.796729595625926,174.75993512907402,4
2014-12-31,21361,SH 01N-0414-I,68564.0,-36.81120965448528,174.75476259775849,4
2014-12-31,21362,SH 01N-0414-D,71924.0,-36.81114236683421,174.7544359770016,4
2014-12-31,21363,SH 01N-0414-I,64680.0,-36.812428550384666,174.7534003848924,8
2014-12-31,21364,SH 01N-0414-D,66803.0,-36.812428550384666,174.7534003848924,8
2014-12-31,21365,SH 01N-0422-R5,16965.0,-36.812126805820796,174.75185773659732,3
2014-12-31,21366,SH 01N-0422-R3,13308.0,-36.814188132314136,174.7514338904061,4
2014-12-31,21367,SH 01N-0422-R4,5121.0,-36.81205505215601,174.75183368125963,4
2014-12-31,21368,SH 01N-0422-R2,3884.0,-36.811548334504586,174.75441161372913,4
2014-12-31,21369,SH 01N-0414-D,80111.0,-36.81683844010471,174.75079923064732,4
2014-12-31,21370,SH 01N-0423-R1,2715.0,-36.819453095324675,174.74952468967797,4
2014-12-31,21371,SH 01N-0414/09.02,72758.0,-36.822388965551475,174.75030907239127,4
2014-12-31,21359,SH 01N-0420-R4,5087.0,-36.79905705617733,174.76101953504107,4
2014-12-31,21519,SH 01N-0461/01.31-I,15512.0,-37.192470253979785,174.98266912898586,8
2014-12-31,21478,SH 01N-0448-D,59151.0,-37.00569085213015,174.89711694502108,4
2014-12-31,21521,SH 01N-0472-R2,3691.0,-37.196634765214036,174.98639453147578,4
2014-12-31,21676,SH 01N-0373/9.56-I,12252.0,-36.59878391621368,174.66241757828357,6
2014-12-31,21677,SH 01N-0373/9.56-D,12024.0,-36.59878391621368,174.66241757828357,6
2014-12-31,21678,SH 01N-0398-I,10629.0,-36.62763875040151,174.66297014882485,4
2014-12-31,21679,SH 01N-0398-D,10258.0,-36.62762244488694,174.6628467820934,4
2014-12-31,21680,SH 01N-0398-R3,15208.0,-36.627575047741146,174.66301351304423,4
2014-12-31,21681,SH 01N-0398-R4,15314.0,-36.62768864445549,174.66262453836538,4
2014-12-31,21682,SH 01N-0398-R5,1766.0,-36.62344328034481,174.6626116131309,4
2014-12-31,21683,SH 01N-0398-R1,1623.0,-36.62362408796675,174.66321936436324,4
2014-12-31,21684,SH 01N-0398-I,25837.0,-36.67546533073718,174.684835329203,8
2014-12-31,21685,SH 01N-0398-D,25572.0,-36.652085893807026,174.66350702066887,4
2014-12-31,21686,SH 01N-0398-D,22939.0,-36.65940052829044,174.66770326250233,4
2014-12-31,21687,SH 01N-0402-R1,2633.0,-36.65860274870285,174.66609738503868,8
2014-12-31,21688,SH 01N-0402-R2,2633.0,-36.65860274870285,174.66609738503868,8
2014-12-31,21675,SH 01N-0389-R1,524.0,-36.585549647480036,174.66512915798626,4
2014-12-31,21689,SH 01N-0398-D,25572.0,-36.67546533073718,174.684835329203,8
2014-12-31,21691,SH 01N-0398/11.65-D,20868.0,-36.72097139366024,174.71355218219867,4
2014-12-31,21692,SH 01N-0410-R2,10172.0,-36.720921503736506,174.71388697598073,4
2014-12-31,21693,SH 01N-0410-R3,10194.0,-36.7209820162199,174.71344045069768,7
2014-12-31,21694,SH 01N-0410-R4,4704.0,-36.715777490449305,174.7105594186685,4
2014-12-31,21695,SH 01N-0410-R1,4633.0,-36.71486868315896,174.71044969792808,4
2014-12-31,21696,SH 01N-0398/11.53-I,31376.0,-36.72355247878025,174.7145836865053,4
2014-12-31,21697,SH 016-0003-R4,9635.0,-36.86029464493124,174.7555368154876,7
2014-12-31,21698,SH 016-0003-R2,16050.0,-36.85855768967111,174.7559681780634,3
2014-12-31,21699,SH 016-0000/00.76-I,20436.0,-36.85451917308311,174.7705801248097,4
2014-12-31,21700,SH 016-0000/00.76-D,16559.0,-36.85467051105943,174.77070699408324,4
2014-12-31,21701,SH 016-0000/00.76-I,18386.0,-36.86011159131178,174.76606535325914,4
2014-12-31,21702,SH 016-0003-R2,6415.0,-36.857720366600226,174.76806295411885,2
2014-12-31,21703,SH 016-0000/00.76-I,53617.0,-36.86518519912142,174.75090363320405,4
2014-12-31,21690,SH 01N-0398/11.53-I,21204.0,-36.72091329896982,174.7138308099266,4
2014-12-31,21674,SH 01N-0389-R4,393.0,-36.5849140643901,174.66481372039814,4
2014-12-31,21673,SH 01N-0389-R3,4383.0,-36.58960915804364,174.66360678002368,4
2014-12-31,21672,SH 01N-0389-R2,4626.0,-36.58967531900541,174.66403295745857,4
2014-12-31,21643,SH 020-0010/02.54-I,36569.0,-36.92207874231468,174.76787556360688,4
2014-12-31,21644,SH 020-0010/02.54-D,38006.0,-36.92152195350234,174.76713301899986,4
2014-12-31,21645,SH 022-0000,24152.0,-37.1066535095602,174.94827960935658,4
2014-12-31,21646,SH 022-0000/00.14-I,12076.0,-37.108527684893325,174.94446778275608,6
2014-12-31,21647,SH 022-0000/00.14-D,12076.0,-37.108527684893325,174.94446778275608,6
2014-12-31,21648,SH 022-0000/00.61,24152.0,-37.11095508372792,174.94263926618385,4
2014-12-31,21649,SH 022-0001-R1,146.0,-37.10823754959213,174.94457289434703,3
2014-12-31,21650,SH 022-0000/00.61,19443.0,-37.121278513257366,174.92528886088982,4
2014-12-31,21651,SH 022-0000/03.71,13572.0,-37.14155804858332,174.88375356643826,4
2014-12-31,21652,SH 022-0000/10.10,14244.0,-37.16593565170734,174.89462942161808,4
2014-12-31,21653,SH 20A-0000/00.26-I,18959.0,-36.96524390832647,174.7984482229554,4
2014-12-31,21654,SH 20A-0000/00.16-D,18920.0,-36.96512898941228,174.79829949898223,4
2014-12-31,21655,SH 20A-0001-R2,1041.0,-36.9672618036673,174.79494619832786,4
2014-12-31,21656,SH 20A-0000/00.26-I,22619.0,-36.97292908683217,174.78970972325862,8
2014-12-31,21657,SH 20A-0000/00.16-D,19961.0,-36.97292908683217,174.78970972325862,8
2014-12-31,21658,SH 20A-0000/02.12-I,23924.0,-36.9776035761227,174.78694327827847,4
2014-12-31,21659,SH 20A-0000/02.10-D,20247.0,-36.97756123094475,174.78676254139216,4
2014-12-31,21660,SH 20A-0000/02.12-I,20816.0,-36.987373088370994,174.7858010980522,4
2014-12-31,21661,SH 20A-0000/02.10-D,20211.0,-36.987377482307295,174.78550907520474,4
2014-12-31,21662,SH 20B-0000,24474.0,-36.99626399414602,174.83517032946392,4
2014-12-31,21663,SH 018-0012-R1,1890.0,-36.80834655379638,174.62187567684222,4
2014-12-31,21664,SH 016-0019-R4,4281.0,-36.81669795615543,174.6129150633126,7
2014-12-31,21665,SH 016-0019-R5,4348.0,-36.81429050255817,174.6136380655651,8
2014-12-31,21666,SH 018-0012-R2,10288.0,-36.81429050255817,174.6136380655651,8
2014-12-31,21667,SH 018-0000-I,15215.0,-36.75374548976807,174.70976678841737,4
2014-12-31,21668,SH 01N-0381-R2,2181.0,-36.53053362934872,174.67760879135312,4
2014-12-31,21669,SH 01N-0381-R1,1876.0,-36.531463730270936,174.67813150726872,4
2014-12-31,21670,SH 01N-0373/9.56-I,8150.0,-36.58073494256383,174.66586396700154,6
2014-12-31,21671,SH 01N-0373/9.56-D,8034.0,-36.58073494256383,174.66586396700154,6
2014-12-31,21704,SH 016-0000/00.76-D,52509.0,-36.86497506240939,174.75048378253658,4
2014-12-31,21705,SH 016-0004-R2,8547.0,-36.86522859870276,174.7510168010231,4
2014-12-31,21706,SH 016-0004-R3,8929.0,-36.864726659394435,174.75082586165573,4
2014-12-31,21707,SH 016-0000/00.76-I,45745.0,-36.86871901607707,174.7453527389914,8
2014-12-31,21742,SH 018-0007-I,16526.0,-36.80522619797177,174.62793005416938,4
2014-12-31,21743,SH 018-0007-D,15383.0,-36.80509241261114,174.62782633917928,4
2014-12-31,21744,SH 018-0007-I,14636.0,-36.809052178216525,174.62036604088772,4
2014-12-31,21745,SH 018-0007-D,13894.0,-36.808918386143176,174.62026233339955,4
2014-12-31,21746,SH 018-0012-R3,1489.0,-36.807984122439215,174.6220137549808,4
2014-12-31,21747,SH 016-0000,44615.0,-36.85572423672426,174.7695535961063,4
2014-12-31,21748,SH 016-0000/00.76-I,25817.0,-36.85724749080747,174.7683436881702,8
2014-12-31,21749,SH 016-0000/00.76-D,18798.0,-36.85724749080747,174.7683436881702,8
2014-12-31,21750,SH 016-0001-R2,2239.0,-36.854446589221524,174.7706120985204,8
2014-12-31,21751,SH 016-0001-R1,5381.0,-36.85379529029501,174.7725823071354,4
2014-12-31,21752,SH 016-0000/00.76-D,10355.0,-36.85763159444665,174.76736548033242,4
2014-12-31,21753,SH 016-0002-R1,6798.0,-36.85782782336474,174.7681102965614,11
2014-12-31,21754,SH 016-0002-R2,7378.0,-36.85762258410053,174.767365272802,4
2014-12-31,21755,SH 016-0000/00.76-I,11971.0,-36.86112604504935,174.7566102476902,4
2014-12-31,21756,SH 016-0000/00.76-D,11316.0,-36.86029464493124,174.7555368154876,7
2014-12-31,21757,SH 016-0003-R3,22083.0,-36.85973175544914,174.7582496460712,4
2014-12-31,21758,SH 016-0000/00.76-I,32161.0,-36.86273542961006,174.75383154034756,4
2014-12-31,21759,SH 016-0000/00.76-D,33399.0,-36.862389650513336,174.75344224741298,4
2014-12-31,21760,SH 016-0004-R1,11156.0,-36.86262730476132,174.753829068595,6
2014-12-31,21761,SH 016-0004-R4,9475.0,-36.86032151046693,174.75554864718356,4
2014-12-31,21762,SH 016-0000/00.76-I,62164.0,-36.868629189834564,174.7459452613808,4
2014-12-31,21763,SH 016-0000/00.76-D,61438.0,-36.8683349762995,174.74572541886047,4
2014-12-31,21764,SH 016-0000/00.76-I,44770.0,-36.86864418340998,174.73816014328182,8
2014-12-31,21765,SH 016-0000/00.76-D,44290.0,-36.86864418340998,174.73816014328182,8
2014-12-31,21766,SH 016-0006-R2,7872.0,-36.868882714088116,174.7230208499257,4
2014-12-31,21767,SH 016-0006-R3,5979.0,-36.868659628335756,174.72721147233682,4
2014-12-31,21768,SH 016-0006-R4,17148.0,-36.868048290065936,174.73143817675162,4
2014-12-31,21769,SH 020-0010-D,39883.0,-36.953629943049386,174.79519891255643,4
2014-12-31,21520,SH 01N-0461/01.31-D,14648.0,-37.192470253979785,174.98266912898586,8
2014-12-31,21741,SH 018-0010-R1,4045.0,-36.79812712427306,174.64208131799663,4
2014-12-31,21642,SH 020-0000-D,24404.0,-36.995849075413574,174.88180398469854,4
2014-12-31,21740,SH 018-0010-R4,3950.0,-36.799136340927895,174.6394913453899,4
2014-12-31,21738,SH 018-0010-R2,2299.0,-36.80147230333629,174.63546122070522,4
2014-12-31,21708,SH 016-0000/00.76-D,47123.0,-36.86871901607707,174.7453527389914,8
2014-12-31,21709,SH 016-0007/03.53-D,29650.0,-36.856960077505605,174.65047318732258,4
2014-12-31,21710,SH 016-0014-R5,7311.0,-36.85801029487175,174.65402907783297,4
2014-12-31,21711,SH 016-0019-R2,7239.0,-36.82077016981757,174.6150522314754,4
2014-12-31,21712,SH 018-0000-I,15215.0,-36.75185155926321,174.72233734462554,6
2014-12-31,21713,SH 018-0000-D,15632.0,-36.75185155926321,174.72233734462554,6
2014-12-31,21714,SH 018-0000-I,15215.0,-36.752897921303756,174.7135452490651,4
2014-12-31,21715,SH 018-0000-D,15632.0,-36.75354886201543,174.70965040892605,8
2014-12-31,21716,SH 018-0000-I,11419.0,-36.753673242584725,174.70977638625908,4
2014-12-31,21717,SH 018-0000-D,11140.0,-36.75354886201543,174.70965040892605,8
2014-12-31,21718,SH 018-0002-R2,10850.0,-36.76089493676643,174.70085142973878,4
2014-12-31,21719,SH 018-0002-R3,10251.0,-36.75907595557892,174.70198749866088,4
2014-12-31,21720,SH 018-0002-R4,4492.0,-36.75565796109817,174.70526130835438,4
2014-12-31,21721,SH 018-0002-R1,3796.0,-36.755539394914045,174.70598679978434,4
2014-12-31,21722,SH 018-0000-I,22269.0,-36.764552418904536,174.69468088043212,8
2014-12-31,21723,SH 018-0000-D,21391.0,-36.764552418904536,174.69468088043212,8
2014-12-31,21724,SH 018-0005-R2,3851.0,-36.769350620006826,174.68686539412403,8
2014-12-31,21725,SH 018-0005-R1,3943.0,-36.76868075170813,174.68770220011464,8
2014-12-31,21726,SH 018-0000-I,18326.0,-36.76868075170813,174.68770220011464,8
2014-12-31,21727,SH 018-0000-D,17540.0,-36.769350620006826,174.68686539412403,8
2014-12-31,21728,SH 018-0006-R1,2100.0,-36.78267371461223,174.67596284833863,4
2014-12-31,21730,SH 018-0007-I,20426.0,-36.78657694903556,174.662454542004,4
2014-12-31,21731,SH 018-0007-D,19313.0,-36.786398452716405,174.6623274150679,4
2014-12-31,21732,SH 018-0008-R2,2392.0,-36.78945472630792,174.65711504901898,4
2014-12-31,21733,SH 018-0008-R1,2154.0,-36.78962265593413,174.6573540100056,4
2014-12-31,21734,SH 018-0007-I,18272.0,-36.79428069885756,174.64972118641285,4
2014-12-31,21735,SH 018-0007-D,16920.0,-36.794128755421774,174.64962826737556,4
2014-12-31,21736,SH 018-0007-I,14227.0,-36.800436078820745,174.63740066016757,4
2014-12-31,21737,SH 018-0007-D,12970.0,-36.80030230186657,174.6372969357905,4
2014-12-31,21739,SH 018-0010-R3,2413.0,-36.80264804140899,174.63254952940224,4
2014-12-31,21641,SH 020-0000-I,30830.0,-36.99608172078428,174.88191084957595,4
2014-12-31,21729,SH 018-0006-R2,1773.0,-36.783528858834146,174.67284381684672,4
2014-12-31,21639,SH 020-0010/02.54-I,23850.0,-36.90880264672997,174.73235903504434,4
2014-12-31,21556,SH 01N-0414/09.02-D,82826.0,-36.82528129185033,174.74915287070385,4
2014-12-31,21557,SH 01N-0428-R1,25494.0,-36.84889791308511,174.75334708985864,3
2014-12-31,21558,SH 01N-0428-R1,16738.0,-36.84984970973928,174.7535931411118,3
2014-12-31,21559,SH 01N-0427-I,95432.0,-36.854446589221524,174.7706120985204,8
2014-12-31,21560,SH 01N-0431-I,92929.0,-36.87807687296209,174.78285962259216,4
2014-12-31,21561,SH 01N-0431-I,80114.0,-36.89218656297962,174.80232064696114,4
2014-12-31,21562,SH 01N-0431-D,74331.0,-36.893998040246295,174.8047086177047,4
2014-12-31,21563,SH 01N-0431-I,78001.0,-36.896605731386735,174.80748581363238,4
2014-12-31,21564,SH 01N-0431/11.16-I,57032.0,-36.95813319265204,174.86211918822065,4
2014-12-31,21565,SH 01N-0431/11.17-D,57080.0,-36.958955569720004,174.86255477696392,4
2014-12-31,21566,SH 01N-0448-I,32353.0,-36.99450598382213,174.88918695382046,4
2014-12-31,21532,SH 01N-0474-R1,84.0,-37.20547034105035,174.99371344440343,4
2014-12-31,21568,SH 01N-0458-R5,4588.0,-37.07101171298408,174.92762748672234,2
2014-12-31,21569,SH 020-0000-I,17925.0,-36.99605703459461,174.8863037931308,4
2014-12-31,21570,SH 020-0000-D,17096.0,-36.99588603193219,174.88628833134925,4
2014-12-31,21571,SH 01N-0448-R5,12905.0,-36.99615766292653,174.88564331311923,3
2014-12-31,21572,SH 020-0000-I,24020.0,-36.9968197678236,174.87286092084892,4
2014-12-31,21574,SH 020-0000-D,18182.0,-36.99671076610864,174.8729144308942,4
2014-12-31,21575,SH 020-0001-R3,6355.0,-36.99697863271613,174.87193215858952,4
2014-12-31,21576,SH 020-0001-R4,11136.0,-36.99686740066429,174.87041245658443,4
2014-12-31,21577,SH 020-0001-R5,6222.0,-36.996361944283684,174.8744565475312,4
2014-12-31,21578,SH 020-0001-R1,6810.0,-36.99623528721376,174.87847619281771,4
2014-12-31,21579,SH 020-0000-I,30375.0,-36.99793339012521,174.8628086420528,4
2014-12-31,21580,SH 020-0000-D,29318.0,-36.997662042392285,174.86286944265385,4
2014-12-31,21581,SH 020-0000-I,20078.0,-36.99791010872685,174.85162723209407,4
2014-12-31,21582,SH 020-0000-D,25547.0,-36.99769194745981,174.85174554766436,4
2014-12-31,21583,SH 020-0003-R3,9619.0,-36.99656692307412,174.84759433821918,4
2014-12-31,21555,SH 01N-0414/09.02-I,82147.0,-36.82531650913933,174.74920973200184,3
2014-12-31,21554,SH 01N-0414-D,82826.0,-36.818490890150564,174.74998485114997,4
2014-12-31,21553,SH 01N-0414-I,82147.0,-36.818513301802,174.75029926668762,4
2014-12-31,21552,SH 01N-0422-R1,502.0,-36.81460931377317,174.75160043318797,4
2014-12-31,21534,SH 01N-0461/01.31-D,18641.0,-37.20989573743515,174.99637652332268,8
2014-12-31,21640,SH 020-0010/02.54-D,25180.0,-36.908621783347954,174.73239984072967,4
2014-12-31,21531,SH 01N-0474-R4,336.0,-37.20552998234971,174.99284741388814,4
2014-12-31,21530,SH 01N-0474-R3,295.0,-37.20681907653716,174.99443626967792,4
2014-12-31,21529,SH 01N-0474-R2,32.0,-37.20557768627449,174.9937613394361,4
2014-12-31,21528,SH 01N-0461/01.31-D,18346.0,-37.20579360707097,174.99324871344757,4
2014-12-31,21527,SH 01N-0461/01.31-I,19119.0,-37.20544473428207,174.9930930569515,4
2014-12-31,21526,SH 01N-0461/01.31-D,18682.0,-37.20030078760331,174.98920591919,8
2014-12-31,21525,SH 01N-0461/01.31-I,19203.0,-37.20030078760331,174.98920591919,8
2014-12-31,21524,SH 01N-0472-R1,5571.0,-37.190587656895005,174.982067886167,4
2014-12-31,21523,SH 01N-0472-R4,6204.0,-37.19058373605793,174.981763619757,4
2014-12-31,21535,SH 01N-0429-R5,8170.0,-36.86294429218111,174.76407778145978,8
2014-12-31,21536,SH 01N-0428-R4,6239.0,-36.8641934444348,174.7661480996367,11
2014-12-31,21584,SH 020-0003-R4,3771.0,-36.998146137908286,174.85498160348934,4
2014-12-31,21537,SH 01N-0428-R2,6417.0,-36.85691332271861,174.75623339441574,6
2014-12-31,21539,SH 01N-0429-R2,4743.0,-36.86294429218111,174.76407778145978,8
2014-12-31,21540,SH 01N-0420-R6,502.0,-36.79777994204989,174.76143860327667,3
2014-12-31,21541,SH 01N-0428-R1,21506.0,-36.85689662759864,174.75614328033456,3
2014-12-31,21542,SH 01N-0427-D,89239.0,-36.8641934444348,174.7661480996367,11
2014-12-31,21543,SH 016-0003-R1,12124.0,-36.85782782336474,174.7681102965614,11
2014-12-31,21522,SH 01N-0472-R3,4034.0,-37.19582862357077,174.9850214700906,4
2014-12-31,21544,SH 01N-0448-R3,8632.0,-37.00119481431747,174.89081336067989,4
2014-12-31,21545,SH 01N-0410-R6,56.0,-36.7209820162199,174.71344045069768,7
2014-12-31,21546,SH 01N-0398/11.53-I,31617.0,-36.72896971892456,174.71520806152748,4
2014-12-31,21547,SH 01N-0398/11.65-D,31341.0,-36.72908188225095,174.7149306087084,4
2014-12-31,21548,SH 01N-0414-R5,241.0,-36.751099211937216,174.72698018675925,3
2014-12-31,21549,SH 01N-0420-R7,100.0,-36.80039335385271,174.76208129575116,3
2014-12-31,21550,SH 01N-0420-R5,1101.0,-36.79780654030503,174.76025117957863,4
2014-12-31,21538,SH 016-0002-R3,3174.0,-36.85782782336474,174.7681102965614,11
2014-12-31,21585,SH 020-0003-R1,10297.0,-36.99846627218811,174.85525907326596,4
2014-12-31,21567,SH 01N-0448-R6,17925.0,-36.997349481053696,174.8900439012653,3
2014-12-31,21587,SH 020-0000-D,18632.0,-37.00006237795765,174.8517468623651,4
2014-12-31,21620,SH 020-0013-R1,11985.0,-36.92993147161594,174.784605790773,4
2014-12-31,21619,SH 020-0013-R4,15301.0,-36.928724983258,174.78211894942268,4
2014-12-31,21618,SH 020-0013-R3,9111.0,-36.926856026858786,174.77812363043304,4
2014-12-31,21617,SH 020-0013-R2,6413.0,-36.928218221546395,174.78105182020542,4
2014-12-31,21616,SH 020-0010/02.54-D,40436.0,-36.92609778195109,174.77699458198373,4
2014-12-31,21615,SH 020-0010/02.54-I,44546.0,-36.92903039941628,174.78278845565106,4
